pid,fid12,cfps2012_age,cfps2012_gender,qe104,qq301,qz202,sw1r,kr1ckp4
130812101,130812,62,男,在婚（有配偶）,是,4,,不适用
130809101,130809,58,男,在婚（有配偶）,否,5,,不适用
130843101,130843,56,男,在婚（有配偶）,是,5,,不适用
130800103,443989,24,男,未婚,是,6,,不适用
130842101,130842,87,女,丧偶,否,3,,不适用
130838101,130838,60,男,在婚（有配偶）,否,4,,不适用
130795102,130795,60,女,在婚（有配偶）,否,5,,不适用
130843102,130843,48,女,在婚（有配偶）,否,5,,不适用
130793101,130793,42,男,在婚（有配偶）,否,6,,不适用
130799102,130799,39,女,在婚（有配偶）,否,5,,不适用
130815103,130815,57,女,在婚（有配偶）,否,5,,不适用
130807101,130807,61,男,在婚（有配偶）,是,5,,不适用
130818101,130818,71,女,丧偶,否,5,,不适用
130848101,130848,58,男,在婚（有配偶）,否,5,,不适用
130812102,130812,59,女,在婚（有配偶）,否,6,,不适用
130797101,130797,55,男,在婚（有配偶）,否,5,,不适用
130848102,130848,60,女,在婚（有配偶）,否,5,,不适用
130810103,130810,40,男,在婚（有配偶）,是,4,,不适用
130808102,130808,51,女,在婚（有配偶）,否,6,,不适用
130802101,130802,69,男,在婚（有配偶）,是,5,,不适用
130813102,130813,52,女,在婚（有配偶）,否,4,,不适用
130814101,130814,55,男,丧偶,是,5,,不适用
130799107,130799,65,男,在婚（有配偶）,是,5,,不适用
130841102,130841,37,男,在婚（有配偶）,否,6,,不适用
130810101,130810,73,男,在婚（有配偶）,否,5,,不适用
130845101,130845,70,男,未婚,否,4,,不适用
130798101,130798,60,女,在婚（有配偶）,否,4,,不适用
130847104,130847,16,女,未婚,否,6,,不适用
130813101,130813,58,男,在婚（有配偶）,是,5,,不适用
130827105,246118,23,女,未婚,否,5,,不适用
130829101,130829,76,女,在婚（有配偶）,否,4,,不适用
130822102,130822,43,男,在婚（有配偶）,是,5,,不适用
130824101,130824,72,男,在婚（有配偶）,是,5,,不适用
130830101,130830,43,女,在婚（有配偶）,否,5,,不适用
130828101,130828,41,女,在婚（有配偶）,否,5,,不适用
130823101,130823,42,女,在婚（有配偶）,否,5,,不适用
130692101,130692,68,男,在婚（有配偶）,否,4,,不适用
130683101,130683,68,女,在婚（有配偶）,否,4,,不适用
130830103,130830,21,女,未婚,否,5,,不适用
130686101,130686,63,男,在婚（有配偶）,否,4,,不适用
130833101,130833,51,女,在婚（有配偶）,否,5,,不适用
130835101,130835,40,女,在婚（有配偶）,否,5,,不适用
130689102,130689,45,女,在婚（有配偶）,否,4,,不适用
130830102,130830,49,男,在婚（有配偶）,否,5,,不适用
130825102,130825,57,女,在婚（有配偶）,否,5,,不适用
130671101,130671,48,男,在婚（有配偶）,是,5,,不适用
130833104,130833,21,女,未婚,否,5,,不适用
130672101,130672,44,女,在婚（有配偶）,否,5,,不适用
130676102,130676,37,男,在婚（有配偶）,是,5,,不适用
130687101,130687,67,男,丧偶,是,4,,不适用
130827103,130827,42,男,在婚（有配偶）,是,5,,不适用
130674102,130674,58,男,在婚（有配偶）,否,5,,不适用
130679102,130679,49,女,在婚（有配偶）,否,5,,不适用
130831101,130831,70,男,丧偶,否,5,,不适用
130835103,130835,17,女,未婚,否,5,,不适用
130679101,130679,55,男,在婚（有配偶）,否,5,,不适用
130824102,130824,67,女,在婚（有配偶）,是,3,,不适用
130676101,130676,39,女,在婚（有配偶）,否,5,,不适用
130672102,130672,43,男,在婚（有配偶）,,,小学,
130833102,130833,57,男,在婚（有配偶）,否,4,,不适用
130829102,130829,79,男,在婚（有配偶）,否,5,,不适用
130689101,130689,63,男,在婚（有配偶）,否,5,,不适用
130688101,130688,74,男,未婚,否,5,,不适用
130677101,130677,63,女,在婚（有配偶）,否,5,,不适用
130666102,130666,66,男,在婚（有配偶）,是,5,,不适用
130683102,130683,75,男,在婚（有配偶）,否,3,,不适用
130832101,130832,42,女,在婚（有配偶）,否,5,,不适用
130682102,130682,49,女,在婚（有配偶）,否,5,,不适用
130822101,130822,44,女,在婚（有配偶）,否,5,,不适用
130823102,130823,42,男,在婚（有配偶）,否,6,,不适用
130835102,130835,41,男,在婚（有配偶）,是,5,,不适用
130681103,130681,22,女,未婚,,,不适用,
130823103,130823,19,男,未婚,否,5,,高中/中专/技校/职高
130678101,130678,49,女,在婚（有配偶）,否,5,,不适用
130667101,130667,78,男,丧偶,否,4,,不适用
130832102,130832,46,男,在婚（有配偶）,否,5,,不适用
130827104,130827,42,女,在婚（有配偶）,否,5,,不适用
130831431,130831,34,男,在婚（有配偶）,否,5,,不适用
130674101,130674,59,女,在婚（有配偶）,否,5,,不适用
130832103,979587,22,男,未婚,否,5,,不适用
130671102,130671,46,女,在婚（有配偶）,否,5,,不适用
130670101,130670,60,男,在婚（有配偶）,是,6,,不适用
130692102,130692,63,女,在婚（有配偶）,否,5,,不适用
130670102,130670,56,女,在婚（有配偶）,否,3,,不适用
130825101,130825,68,男,在婚（有配偶）,是,5,,不适用
130682105,130682,22,女,在婚（有配偶）,否,5,,不适用
130681102,130681,48,女,在婚（有配偶）,否,5,,不适用
130827101,130827,62,女,在婚（有配偶）,否,3,,不适用
130681101,130681,56,男,在婚（有配偶）,否,5,,不适用
130686102,130686,47,女,在婚（有配偶）,否,4,,不适用
130682101,130682,50,男,在婚（有配偶）,否,5,,不适用
130669101,130669,67,男,未婚,否,5,,不适用
130828102,130828,50,男,在婚（有配偶）,否,5,,不适用
130677102,130677,64,男,在婚（有配偶）,否,5,,不适用
130678102,130678,57,男,在婚（有配偶）,否,6,,不适用
130827102,130827,65,男,在婚（有配偶）,是,5,,不适用
130762101,130762,58,女,在婚（有配偶）,否,6,,不适用
130773103,130773,16,女,未婚,否,7,,小学
130790102,130790,37,男,在婚（有配偶）,否,5,,不适用
130789104,640282,25,女,在婚（有配偶）,否,6,,不适用
130777102,130777,29,男,在婚（有配偶）,否,6,,不适用
130769101,130769,42,女,离婚,否,5,,不适用
130792102,130792,55,女,在婚（有配偶）,否,6,,不适用
130781102,130781,53,男,在婚（有配偶）,否,5,,不适用
130775102,130775,39,男,在婚（有配偶）,否,5,,不适用
130774103,130774,16,女,未婚,,,不适用,
130791102,130791,66,女,在婚（有配偶）,否,3,,不适用
130773102,130773,40,男,在婚（有配偶）,,,初中,
130762102,130762,60,女,在婚（有配偶）,否,6,,不适用
130789101,130789,55,男,在婚（有配偶）,否,5,,不适用
130783101,130783,30,女,在婚（有配偶）,否,5,,不适用
130766101,130766,47,男,在婚（有配偶）,是,5,,不适用
130775101,130775,38,女,在婚（有配偶）,否,5,,不适用
130761431,130761,25,女,在婚（有配偶）,否,5,,不适用
130774101,130774,41,女,在婚（有配偶）,否,6,,不适用
130785103,130785,56,女,在婚（有配偶）,否,6,,不适用
130792101,130792,57,男,在婚（有配偶）,是,6,,不适用
130766102,130766,44,女,在婚（有配偶）,否,5,,不适用
640282431,640282,25,男,在婚（有配偶）,是,5,,不适用
130792104,130792,20,女,未婚,否,6,,不适用
130789103,958344,28,女,在婚（有配偶）,否,5,,不适用
130782101,130782,42,女,在婚（有配偶）,否,6,,不适用
130785102,130785,59,男,在婚（有配偶）,否,6,,不适用
130789102,130789,53,女,在婚（有配偶）,否,6,,不适用
130785101,130785,20,女,未婚,否,6,,不适用
130762103,130762,27,男,未婚,否,7,,不适用
130781101,130781,52,女,在婚（有配偶）,否,4,,不适用
130778102,130778,38,女,在婚（有配偶）,否,6,,不适用
130790101,130790,40,女,在婚（有配偶）,否,5,,不适用
130791101,130791,71,男,在婚（有配偶）,否,5,,不适用
130783102,130783,33,男,在婚（有配偶）,否,7,,不适用
130774102,130774,41,男,在婚（有配偶）,是,5,,不适用
130781431,130781,22,女,未婚,否,6,,不适用
130765101,130765,58,男,在婚（有配偶）,是,6,,不适用
130765102,130765,59,女,在婚（有配偶）,否,4,,不适用
130773101,130773,41,女,在婚（有配偶）,否,5,,不适用
130792103,130792,32,女,在婚（有配偶）,否,6,,不适用
958344431,958344,31,男,在婚（有配偶）,否,6,,不适用
130761103,130761,25,男,在婚（有配偶）,是,5,,不适用
130782103,130782,18,男,未婚,,,不适用,
130777101,130777,28,女,在婚（有配偶）,否,5,,不适用
130766103,130766,19,男,未婚,否,6,,不适用
130129102,130129,41,女,在婚（有配偶）,否,6,,不适用
130143101,130143,39,女,在婚（有配偶）,否,5,,不适用
130144102,130144,72,女,在婚（有配偶）,否,5,,不适用
130261101,130261,45,女,在婚（有配偶）,是,5,,不适用
130255103,130255,29,女,在婚（有配偶）,否,6,,不适用
130135102,130135,55,女,在婚（有配偶）,否,5,,不适用
130113101,130113,76,男,丧偶,否,4,,不适用
130140101,130140,33,女,在婚（有配偶）,否,6,,不适用
130129101,130129,41,男,在婚（有配偶）,否,5,,不适用
130248101,130248,59,女,在婚（有配偶）,否,4,,不适用
130235431,130235,29,女,在婚（有配偶）,,,硕士,
130235103,130235,58,女,在婚（有配偶）,否,4,,不适用
130142102,130142,58,女,在婚（有配偶）,否,5,,不适用
130236101,130236,91,男,丧偶,否,4,,不适用
130254102,130254,54,男,在婚（有配偶）,否,5,,不适用
130141101,130141,61,女,在婚（有配偶）,否,3,,不适用
130130102,130130,75,女,在婚（有配偶）,是,4,,不适用
130248102,130248,57,男,在婚（有配偶）,否,3,,不适用
130250101,130250,34,女,在婚（有配偶）,否,5,,不适用
130141102,130141,68,男,在婚（有配偶）,否,6,,不适用
130235101,130235,32,男,在婚（有配偶）,否,6,,不适用
130143102,130143,34,男,在婚（有配偶）,否,5,,不适用
130254103,170395,27,女,在婚（有配偶）,否,6,,不适用
130261102,130261,45,男,在婚（有配偶）,是,5,,不适用
130234101,130234,65,男,在婚（有配偶）,否,6,,不适用
130255101,130255,54,男,在婚（有配偶）,否,5,,不适用
130133102,130133,29,女,在婚（有配偶）,否,5,,不适用
130235102,130235,58,男,在婚（有配偶）,是,4,,不适用
130255104,130255,31,男,在婚（有配偶）,是,6,,不适用
130240102,130240,60,女,在婚（有配偶）,否,4,,不适用
130133101,130133,34,男,在婚（有配偶）,是,6,,不适用
130135101,130135,55,男,在婚（有配偶）,是,5,,不适用
130144101,130144,70,男,在婚（有配偶）,否,4,,不适用
130234102,130234,61,女,在婚（有配偶）,否,5,,不适用
130239102,130239,72,女,在婚（有配偶）,否,5,,不适用
130240101,130240,63,男,在婚（有配偶）,否,4,,不适用
130118102,130118,42,女,在婚（有配偶）,否,6,,不适用
130137101,130137,60,男,在婚（有配偶）,是,4,,不适用
130255102,130255,49,女,在婚（有配偶）,否,6,,不适用
130254101,130254,64,女,在婚（有配偶）,否,5,,不适用
130142101,130142,59,男,在婚（有配偶）,是,6,,不适用
130131101,130131,41,男,在婚（有配偶）,是,5,,不适用
130130101,130130,72,男,在婚（有配偶）,否,4,,不适用
130239101,130239,73,男,在婚（有配偶）,否,3,,不适用
130137102,130137,53,女,在婚（有配偶）,否,5,,不适用
130118101,130118,78,男,丧偶,否,3,,不适用
130140102,130140,33,男,在婚（有配偶）,是,5,,不适用
130131102,130131,39,女,在婚（有配偶）,否,5,,不适用
130215102,130215,58,男,在婚（有配偶）,是,3,,不适用
130204101,130204,56,女,在婚（有配偶）,否,2,,不适用
130207108,130207,28,女,在婚（有配偶）,否,4,,不适用
130175101,130175,52,男,在婚（有配偶）,否,2,,不适用
130199102,130199,62,男,在婚（有配偶）,是,6,,不适用
130197102,130197,41,男,在婚（有配偶）,否,6,,不适用
130195101,130195,63,女,丧偶,否,5,,不适用
130192103,130192,19,女,未婚,否,6,,不适用
130193103,130193,26,男,未婚,否,5,,不适用
130224101,130224,49,女,在婚（有配偶）,否,6,,不适用
130215101,130215,58,女,在婚（有配偶）,否,2,,不适用
130199103,543350,37,女,在婚（有配偶）,否,5,,不适用
130207101,130207,57,男,在婚（有配偶）,否,2,,不适用
130221104,130221,77,女,丧偶,否,4,,不适用
130177101,130177,82,男,丧偶,否,3,,不适用
130213107,903123,31,女,在婚（有配偶）,否,4,,不适用
130213104,903123,33,男,在婚（有配偶）,否,5,,不适用
130213103,931323,27,女,在婚（有配偶）,否,5,,不适用
130192102,130192,45,男,在婚（有配偶）,否,6,,不适用
130213101,130213,56,女,在婚（有配偶）,否,5,,不适用
130211108,130211,60,女,在婚（有配偶）,否,4,,不适用
130114103,883157,32,男,在婚（有配偶）,否,4,,不适用
130219101,130219,59,男,在婚（有配偶）,否,5,,不适用
130188101,130188,66,女,在婚（有配偶）,否,6,,不适用
130223103,130223,42,男,在婚（有配偶）,否,6,,不适用
130211104,130211,40,女,在婚（有配偶）,否,6,,不适用
130231101,130231,47,女,在婚（有配偶）,否,6,,不适用
130231104,130231,78,女,丧偶,否,5,,不适用
130214103,130214,26,女,在婚（有配偶）,否,6,,不适用
130221103,130221,18,男,未婚,否,5,,不适用
130207107,130207,32,女,在婚（有配偶）,否,5,,不适用
130221101,130221,41,女,在婚（有配偶）,否,5,,不适用
130224102,130224,47,男,在婚（有配偶）,否,5,,不适用
130220104,130220,29,男,在婚（有配偶）,否,7,,不适用
130179102,130179,66,男,在婚（有配偶）,否,3,,不适用
130115103,130115,19,男,未婚,否,5,不适用,不适用
130220101,130220,63,男,在婚（有配偶）,否,6,,不适用
130220102,130220,61,女,在婚（有配偶）,否,5,,不适用
130220103,130220,29,女,在婚（有配偶）,否,6,,不适用
130205101,130205,69,女,丧偶,否,2,,不适用
130223101,130223,67,女,在婚（有配偶）,否,6,,不适用
130122102,130122,41,男,在婚（有配偶）,否,5,,不适用
130121102,130121,49,女,在婚（有配偶）,否,5,,不适用
130115102,130115,47,男,在婚（有配偶）,否,6,,不适用
130208108,130208,44,女,在婚（有配偶）,否,5,,不适用
130121101,130121,49,男,在婚（有配偶）,是,6,,不适用
883157431,883157,25,女,在婚（有配偶）,否,4,,不适用
130211109,130211,35,女,在婚（有配偶）,否,6,,不适用
130173105,130173,35,女,在婚（有配偶）,否,5,,不适用
130175102,130175,27,男,在婚（有配偶）,否,5,,不适用
130201102,130201,48,男,在婚（有配偶）,否,3,,不适用
130210103,130210,24,男,在婚（有配偶）,否,6,,不适用
130190101,130190,60,女,在婚（有配偶）,否,6,,不适用
130201101,130201,21,男,未婚,否,6,不适用,不适用
130207102,130207,34,男,在婚（有配偶）,否,6,,不适用
130204102,130204,33,男,在婚（有配偶）,否,7,,不适用
130190106,130190,30,女,在婚（有配偶）,否,6,,不适用
130208109,130208,39,女,在婚（有配偶）,否,5,,不适用
130231103,130231,46,男,在婚（有配偶）,否,6,,不适用
130207104,130207,60,女,在婚（有配偶）,否,7,,不适用
130226101,130226,40,男,在婚（有配偶）,否,5,,不适用
130223104,130223,18,男,未婚,否,7,,不适用
